Time elapsed was 368397248ns or 0.368397248s
Time elapsed was 358039984ns or 0.358039984s
Time elapsed was 355724917ns or 0.355724917s
Time elapsed was 355103248ns or 0.355103248s
Time elapsed was 360853488ns or 0.360853488s
Time elapsed was 392996982ns or 0.392996982s
Time elapsed was 357792708ns or 0.357792708s
Time elapsed was 357700964ns or 0.357700964s
Time elapsed was 356729931ns or 0.356729931s
Time elapsed was 360633016ns or 0.360633016s
